wd_id,osm_relid
http://www.wikidata.org/entity/Q1788636,314655
http://www.wikidata.org/entity/Q1788643,314695
http://www.wikidata.org/entity/Q1788651,314698
http://www.wikidata.org/entity/Q1788659,314661
http://www.wikidata.org/entity/Q1788666,315088
http://www.wikidata.org/entity/Q1788677,314691
http://www.wikidata.org/entity/Q1788873,301109
http://www.wikidata.org/entity/Q1788891,297611
http://www.wikidata.org/entity/Q1788960,301186
http://www.wikidata.org/entity/Q1789047,301100
http://www.wikidata.org/entity/Q1789077,315236
http://www.wikidata.org/entity/Q1789091,315239
http://www.wikidata.org/entity/Q1789104,314671
http://www.wikidata.org/entity/Q1789116,314684
http://www.wikidata.org/entity/Q1789127,314699
http://www.wikidata.org/entity/Q1789137,315217
http://www.wikidata.org/entity/Q1789146,314690
http://www.wikidata.org/entity/Q1789154,314672
http://www.wikidata.org/entity/Q1789163,315223
http://www.wikidata.org/entity/Q1789173,315165
http://www.wikidata.org/entity/Q1789181,315148
http://www.wikidata.org/entity/Q1789187,368801
http://www.wikidata.org/entity/Q1789193,315237
http://www.wikidata.org/entity/Q1789205,315178
http://www.wikidata.org/entity/Q1789213,315022
http://www.wikidata.org/entity/Q1789225,314681
http://www.wikidata.org/entity/Q1789237,315216
http://www.wikidata.org/entity/Q1789248,315061
http://www.wikidata.org/entity/Q1789257,315136
http://www.wikidata.org/entity/Q1789305,314862
http://www.wikidata.org/entity/Q1789345,314914
http://www.wikidata.org/entity/Q1789393,315014
http://www.wikidata.org/entity/Q1789399,315323
http://www.wikidata.org/entity/Q1789409,314595
http://www.wikidata.org/entity/Q1789418,315352
http://www.wikidata.org/entity/Q1789425,315098
http://www.wikidata.org/entity/Q1789434,314723
http://www.wikidata.org/entity/Q1789441,314708
http://www.wikidata.org/entity/Q1789450,314750
http://www.wikidata.org/entity/Q1789460,314640
http://www.wikidata.org/entity/Q1789472,314985
http://www.wikidata.org/entity/Q1789479,314645
http://www.wikidata.org/entity/Q1789488,315106
http://www.wikidata.org/entity/Q1789496,315044
http://www.wikidata.org/entity/Q1789501,314884
http://www.wikidata.org/entity/Q1789508,315313
http://www.wikidata.org/entity/Q1789518,314722
http://www.wikidata.org/entity/Q1789528,315004
http://www.wikidata.org/entity/Q1789537,314903
http://www.wikidata.org/entity/Q1789546,314749
http://www.wikidata.org/entity/Q1789559,314794
http://www.wikidata.org/entity/Q1789565,314680
http://www.wikidata.org/entity/Q1789573,315070
http://www.wikidata.org/entity/Q1789579,315414
http://www.wikidata.org/entity/Q1789584,314937
http://www.wikidata.org/entity/Q1789588,315269
http://www.wikidata.org/entity/Q1789595,314756
http://www.wikidata.org/entity/Q1789599,314999
http://www.wikidata.org/entity/Q1789608,314676
http://www.wikidata.org/entity/Q1789613,314847
http://www.wikidata.org/entity/Q1789616,314689
http://www.wikidata.org/entity/Q1789621,314602
http://www.wikidata.org/entity/Q1789626,315372
http://www.wikidata.org/entity/Q1789633,315359
http://www.wikidata.org/entity/Q1789682,315142
http://www.wikidata.org/entity/Q1789690,315072
http://www.wikidata.org/entity/Q1789697,315360
http://www.wikidata.org/entity/Q1789707,314945
http://www.wikidata.org/entity/Q1789713,315387
http://www.wikidata.org/entity/Q1789722,315176
http://www.wikidata.org/entity/Q1789727,315318
http://www.wikidata.org/entity/Q1789734,315346
http://www.wikidata.org/entity/Q1789740,314771
http://www.wikidata.org/entity/Q1789744,314992
http://www.wikidata.org/entity/Q1789748,314717
http://www.wikidata.org/entity/Q1789756,314982
http://www.wikidata.org/entity/Q1789764,315009
http://www.wikidata.org/entity/Q1789771,314760
http://www.wikidata.org/entity/Q1789780,314826
http://www.wikidata.org/entity/Q178993,336798
http://www.wikidata.org/entity/Q1790055,314976
http://www.wikidata.org/entity/Q1790065,315286
http://www.wikidata.org/entity/Q1790074,315329
http://www.wikidata.org/entity/Q1790081,314995
http://www.wikidata.org/entity/Q1790088,314813
http://www.wikidata.org/entity/Q1790097,315224
http://www.wikidata.org/entity/Q1790104,315039
http://www.wikidata.org/entity/Q1790116,314843
http://www.wikidata.org/entity/Q1790124,315262
http://www.wikidata.org/entity/Q1790130,314803
http://www.wikidata.org/entity/Q1790146,314948
http://www.wikidata.org/entity/Q1790156,314797
http://www.wikidata.org/entity/Q1790165,315248
http://www.wikidata.org/entity/Q1790181,315377
http://www.wikidata.org/entity/Q1790196,314991
http://www.wikidata.org/entity/Q1790206,315076
http://www.wikidata.org/entity/Q1790216,315024
http://www.wikidata.org/entity/Q1790225,314913
http://www.wikidata.org/entity/Q1790238,314746
http://www.wikidata.org/entity/Q1790247,314805
http://www.wikidata.org/entity/Q1790260,315029
http://www.wikidata.org/entity/Q1790303,314940
http://www.wikidata.org/entity/Q1790309,314780
http://www.wikidata.org/entity/Q1790319,315198
http://www.wikidata.org/entity/Q1790325,315271
http://www.wikidata.org/entity/Q1790330,315390
http://www.wikidata.org/entity/Q1790335,315194
http://www.wikidata.org/entity/Q1790344,314667
http://www.wikidata.org/entity/Q1790353,315381
http://www.wikidata.org/entity/Q1790428,315145
http://www.wikidata.org/entity/Q1790436,315403
http://www.wikidata.org/entity/Q1790449,314784
http://www.wikidata.org/entity/Q1790460,314623
http://www.wikidata.org/entity/Q1790473,315226
http://www.wikidata.org/entity/Q1790481,315071
http://www.wikidata.org/entity/Q1790489,315396
http://www.wikidata.org/entity/Q1790497,315335
http://www.wikidata.org/entity/Q1790502,314785
http://www.wikidata.org/entity/Q1790506,314809
http://www.wikidata.org/entity/Q1790555,315416
http://www.wikidata.org/entity/Q1790564,315231
http://www.wikidata.org/entity/Q1790572,314738
http://www.wikidata.org/entity/Q1790584,314590
http://www.wikidata.org/entity/Q1790591,314601
http://www.wikidata.org/entity/Q1790600,314819
http://www.wikidata.org/entity/Q1790610,315205
http://www.wikidata.org/entity/Q1790622,315069
http://www.wikidata.org/entity/Q1790636,315183
http://www.wikidata.org/entity/Q1790645,314584
http://www.wikidata.org/entity/Q1790657,315041
http://www.wikidata.org/entity/Q1790670,368811
http://www.wikidata.org/entity/Q1790677,314617
http://www.wikidata.org/entity/Q1790684,315429
http://www.wikidata.org/entity/Q1790695,315333
http://www.wikidata.org/entity/Q1790705,315075
http://www.wikidata.org/entity/Q1790715,314881
http://www.wikidata.org/entity/Q1790717,315195
http://www.wikidata.org/entity/Q1790727,315108
http://www.wikidata.org/entity/Q1790732,314766
http://www.wikidata.org/entity/Q1790742,314987
http://www.wikidata.org/entity/Q1790752,314686
http://www.wikidata.org/entity/Q1790757,315033
http://www.wikidata.org/entity/Q1790761,314743
http://www.wikidata.org/entity/Q1790769,315327
http://www.wikidata.org/entity/Q1790777,315364
http://www.wikidata.org/entity/Q1790785,314921
http://www.wikidata.org/entity/Q1790792,314662
http://www.wikidata.org/entity/Q1790795,315334
http://www.wikidata.org/entity/Q1790798,315100
http://www.wikidata.org/entity/Q1790804,315385
http://www.wikidata.org/entity/Q1790814,315162
http://www.wikidata.org/entity/Q1790819,315184
http://www.wikidata.org/entity/Q1791057,314802
http://www.wikidata.org/entity/Q1791078,314904
http://www.wikidata.org/entity/Q1791121,314585
http://www.wikidata.org/entity/Q1791133,314848
http://www.wikidata.org/entity/Q1791141,314702
http://www.wikidata.org/entity/Q1791149,315047
http://www.wikidata.org/entity/Q1791158,315245
http://www.wikidata.org/entity/Q1791163,315284
http://www.wikidata.org/entity/Q1791168,314846
http://www.wikidata.org/entity/Q1791176,315230
http://www.wikidata.org/entity/Q1791189,314669
http://www.wikidata.org/entity/Q1791201,314902
http://www.wikidata.org/entity/Q1791208,315382
http://www.wikidata.org/entity/Q1791217,315094
http://www.wikidata.org/entity/Q1791230,314860
http://www.wikidata.org/entity/Q1791244,314759
http://www.wikidata.org/entity/Q1791254,314882
http://www.wikidata.org/entity/Q1791271,314840
http://www.wikidata.org/entity/Q1791289,314943
http://www.wikidata.org/entity/Q1791300,315398
http://www.wikidata.org/entity/Q1791308,314879
http://www.wikidata.org/entity/Q1791322,314745
http://www.wikidata.org/entity/Q1791330,314704
http://www.wikidata.org/entity/Q1791340,314818
http://www.wikidata.org/entity/Q1791349,314761
http://www.wikidata.org/entity/Q1791357,315263
http://www.wikidata.org/entity/Q1791395,315187
http://www.wikidata.org/entity/Q1791405,314841
http://www.wikidata.org/entity/Q1791417,315406
http://www.wikidata.org/entity/Q1791428,314643
http://www.wikidata.org/entity/Q1791440,315421
http://www.wikidata.org/entity/Q1791503,314685
http://www.wikidata.org/entity/Q1791508,315191
http://www.wikidata.org/entity/Q1791516,315134
http://www.wikidata.org/entity/Q1791526,315067
http://www.wikidata.org/entity/Q1791559,314872
http://www.wikidata.org/entity/Q1791569,315440
http://www.wikidata.org/entity/Q1791579,314629
http://www.wikidata.org/entity/Q1791590,315361
http://www.wikidata.org/entity/Q1791600,314630
http://www.wikidata.org/entity/Q1791617,314820
http://www.wikidata.org/entity/Q1791646,314916
http://www.wikidata.org/entity/Q1791666,315027
http://www.wikidata.org/entity/Q1791701,315294
http://www.wikidata.org/entity/Q1791720,314955
http://www.wikidata.org/entity/Q1791724,368819
http://www.wikidata.org/entity/Q1791729,314857
http://www.wikidata.org/entity/Q1791736,314889
http://www.wikidata.org/entity/Q1791743,314779
http://www.wikidata.org/entity/Q1791759,314828
http://www.wikidata.org/entity/Q1791774,314795
http://www.wikidata.org/entity/Q1791783,315311
http://www.wikidata.org/entity/Q1791836,314939
http://www.wikidata.org/entity/Q1791846,314947
http://www.wikidata.org/entity/Q1791860,315392
http://www.wikidata.org/entity/Q1791871,315171
http://www.wikidata.org/entity/Q1791876,315401
http://www.wikidata.org/entity/Q1791887,314852
http://www.wikidata.org/entity/Q1791901,314956
http://www.wikidata.org/entity/Q1791913,314832
http://www.wikidata.org/entity/Q1791921,314603
http://www.wikidata.org/entity/Q1791928,314900
http://www.wikidata.org/entity/Q1791938,315109
http://www.wikidata.org/entity/Q1791942,315233
http://www.wikidata.org/entity/Q1791946,315266
http://www.wikidata.org/entity/Q1791954,315290
http://www.wikidata.org/entity/Q1791960,315234
http://www.wikidata.org/entity/Q1791966,314596
http://www.wikidata.org/entity/Q1791977,315274
http://www.wikidata.org/entity/Q1791982,315417
http://www.wikidata.org/entity/Q1791989,315240
http://www.wikidata.org/entity/Q1791995,315053
http://www.wikidata.org/entity/Q1792008,314742
http://www.wikidata.org/entity/Q1792016,314919
http://www.wikidata.org/entity/Q1792028,315097
http://www.wikidata.org/entity/Q1792033,314931
http://www.wikidata.org/entity/Q1792041,315013
http://www.wikidata.org/entity/Q1792047,314646
http://www.wikidata.org/entity/Q1792057,368826
http://www.wikidata.org/entity/Q1792063,314744
http://www.wikidata.org/entity/Q1792069,315221
http://www.wikidata.org/entity/Q1792077,314899
http://www.wikidata.org/entity/Q1792090,315157
http://www.wikidata.org/entity/Q1792127,334000
http://www.wikidata.org/entity/Q1792148,315293
http://www.wikidata.org/entity/Q1792154,315031
http://www.wikidata.org/entity/Q1792157,334007
http://www.wikidata.org/entity/Q1792161,333628
http://www.wikidata.org/entity/Q1792165,333649
http://www.wikidata.org/entity/Q1792185,334042
http://www.wikidata.org/entity/Q179219,242410
http://www.wikidata.org/entity/Q1792271,315170
http://www.wikidata.org/entity/Q1792282,315279
http://www.wikidata.org/entity/Q1792291,315036
http://www.wikidata.org/entity/Q1792297,315254
http://www.wikidata.org/entity/Q1792770,315161
http://www.wikidata.org/entity/Q1792777,315314
http://www.wikidata.org/entity/Q1792781,315214
http://www.wikidata.org/entity/Q1792783,314858
http://www.wikidata.org/entity/Q1792791,315303
http://www.wikidata.org/entity/Q1792798,314957
http://www.wikidata.org/entity/Q1792807,315435
http://www.wikidata.org/entity/Q1792812,315273
http://www.wikidata.org/entity/Q1792820,315242
http://www.wikidata.org/entity/Q1792827,314782
http://www.wikidata.org/entity/Q1792834,314616
http://www.wikidata.org/entity/Q1792841,314979
http://www.wikidata.org/entity/Q1792851,315369
http://www.wikidata.org/entity/Q1792861,315038
http://www.wikidata.org/entity/Q1792927,315438
http://www.wikidata.org/entity/Q1792962,314836
http://www.wikidata.org/entity/Q1792968,314727
http://www.wikidata.org/entity/Q1792999,333987
http://www.wikidata.org/entity/Q1793002,333979
http://www.wikidata.org/entity/Q1793009,334043
http://www.wikidata.org/entity/Q1793013,334029
http://www.wikidata.org/entity/Q1793018,333981
http://www.wikidata.org/entity/Q1793027,315247
http://www.wikidata.org/entity/Q1793031,334047
http://www.wikidata.org/entity/Q1793037,333665
http://www.wikidata.org/entity/Q1793057,314915
http://www.wikidata.org/entity/Q1793063,315365
http://www.wikidata.org/entity/Q1793075,315188
http://www.wikidata.org/entity/Q1793085,315249
http://www.wikidata.org/entity/Q1793134,314901
http://www.wikidata.org/entity/Q1793138,314757
http://www.wikidata.org/entity/Q1793145,315259
http://www.wikidata.org/entity/Q1793151,315089
http://www.wikidata.org/entity/Q1793156,314941
http://www.wikidata.org/entity/Q1793164,333696
http://www.wikidata.org/entity/Q1793175,314773
http://www.wikidata.org/entity/Q1793189,315391
http://www.wikidata.org/entity/Q1793211,314767
http://www.wikidata.org/entity/Q1793219,333993
http://www.wikidata.org/entity/Q1793226,315336
http://www.wikidata.org/entity/Q1793236,315093
http://www.wikidata.org/entity/Q1793260,334587
http://www.wikidata.org/entity/Q1793262,334595
http://www.wikidata.org/entity/Q1793274,334561
http://www.wikidata.org/entity/Q1793286,334531
http://www.wikidata.org/entity/Q1793296,362282
http://www.wikidata.org/entity/Q1793306,332482
http://www.wikidata.org/entity/Q1793310,334477
http://www.wikidata.org/entity/Q1793319,332473
http://www.wikidata.org/entity/Q1793323,362236
http://www.wikidata.org/entity/Q1793334,332492
http://www.wikidata.org/entity/Q1793355,332486
http://www.wikidata.org/entity/Q1793368,362187
http://www.wikidata.org/entity/Q1793379,362482
http://www.wikidata.org/entity/Q1793392,362348
http://www.wikidata.org/entity/Q1793406,334442
http://www.wikidata.org/entity/Q1793418,334414
http://www.wikidata.org/entity/Q1793430,362136
http://www.wikidata.org/entity/Q1793440,332483
http://www.wikidata.org/entity/Q1793451,362340
http://www.wikidata.org/entity/Q1793460,362477
http://www.wikidata.org/entity/Q1793470,362546
http://www.wikidata.org/entity/Q1793482,362932
http://www.wikidata.org/entity/Q1793494,332509
http://www.wikidata.org/entity/Q1793549,332465
http://www.wikidata.org/entity/Q1793560,332500
http://www.wikidata.org/entity/Q1793568,362242
http://www.wikidata.org/entity/Q1793579,362374
http://www.wikidata.org/entity/Q1793587,362456
http://www.wikidata.org/entity/Q1793599,362552
http://www.wikidata.org/entity/Q1793610,362441
http://www.wikidata.org/entity/Q1793620,362250
http://www.wikidata.org/entity/Q1793630,362181
http://www.wikidata.org/entity/Q1793641,362289
http://www.wikidata.org/entity/Q1793651,362151
http://www.wikidata.org/entity/Q1793663,362254
http://www.wikidata.org/entity/Q1793672,1831575
http://www.wikidata.org/entity/Q1793683,362281
http://www.wikidata.org/entity/Q1793709,1829623
http://www.wikidata.org/entity/Q1793720,362253
http://www.wikidata.org/entity/Q1793732,362325
http://www.wikidata.org/entity/Q1793748,362221
http://www.wikidata.org/entity/Q1793758,362462
http://www.wikidata.org/entity/Q1793768,332510
http://www.wikidata.org/entity/Q1793776,362396
http://www.wikidata.org/entity/Q1793783,362196
http://www.wikidata.org/entity/Q1793795,1842144
http://www.wikidata.org/entity/Q1793821,334453
http://www.wikidata.org/entity/Q1793833,332472
http://www.wikidata.org/entity/Q1793851,362280
http://www.wikidata.org/entity/Q1793861,362526
http://www.wikidata.org/entity/Q1793873,362197
http://www.wikidata.org/entity/Q1793885,362479
http://www.wikidata.org/entity/Q1793921,362525
http://www.wikidata.org/entity/Q1793933,362228
http://www.wikidata.org/entity/Q1793944,362226
http://www.wikidata.org/entity/Q1794050,362416
http://www.wikidata.org/entity/Q1794121,302563
http://www.wikidata.org/entity/Q1794165,362140
http://www.wikidata.org/entity/Q1794173,362351
http://www.wikidata.org/entity/Q1794183,1832495
http://www.wikidata.org/entity/Q1794190,362170
http://www.wikidata.org/entity/Q1794219,1843539
http://www.wikidata.org/entity/Q1794236,332496
http://www.wikidata.org/entity/Q1794252,362241
http://www.wikidata.org/entity/Q1794265,362435
http://www.wikidata.org/entity/Q1794336,332485
http://www.wikidata.org/entity/Q1794344,334569
http://www.wikidata.org/entity/Q1794347,334529
http://www.wikidata.org/entity/Q1794351,334540
http://www.wikidata.org/entity/Q1794359,362224
http://www.wikidata.org/entity/Q1794367,362424
http://www.wikidata.org/entity/Q1794374,332520
http://www.wikidata.org/entity/Q1794378,334617
http://www.wikidata.org/entity/Q1794383,362153
http://www.wikidata.org/entity/Q1794388,362260
http://www.wikidata.org/entity/Q1794393,362386
http://www.wikidata.org/entity/Q1794400,362176
http://www.wikidata.org/entity/Q1794419,362391
http://www.wikidata.org/entity/Q1794428,362434
http://www.wikidata.org/entity/Q1794435,362188
http://www.wikidata.org/entity/Q1794439,1833465
http://www.wikidata.org/entity/Q1794448,362208
http://www.wikidata.org/entity/Q1794459,362178
http://www.wikidata.org/entity/Q1794732,302620
http://www.wikidata.org/entity/Q1794862,362334
http://www.wikidata.org/entity/Q1794868,362200
http://www.wikidata.org/entity/Q1794876,362252
http://www.wikidata.org/entity/Q1794883,362375
http://www.wikidata.org/entity/Q1794888,362145
http://www.wikidata.org/entity/Q1794920,362175
http://www.wikidata.org/entity/Q1794925,362209
http://www.wikidata.org/entity/Q1794935,362167
http://www.wikidata.org/entity/Q1794943,363087
http://www.wikidata.org/entity/Q1794952,1840271
http://www.wikidata.org/entity/Q1794957,362367
http://www.wikidata.org/entity/Q1794971,362215
http://www.wikidata.org/entity/Q1794977,362177
http://www.wikidata.org/entity/Q1794983,332507
http://www.wikidata.org/entity/Q1794989,333990
http://www.wikidata.org/entity/Q1795062,1827273
http://www.wikidata.org/entity/Q1795068,362401
http://www.wikidata.org/entity/Q1795079,362385
http://www.wikidata.org/entity/Q1795086,363122
http://www.wikidata.org/entity/Q1795100,362311
http://www.wikidata.org/entity/Q1795167,334487
http://www.wikidata.org/entity/Q1795191,362493
http://www.wikidata.org/entity/Q1795195,1830501
http://www.wikidata.org/entity/Q1795202,362144
http://www.wikidata.org/entity/Q1795206,334386
http://www.wikidata.org/entity/Q1795215,302543
http://www.wikidata.org/entity/Q1795219,334429
http://www.wikidata.org/entity/Q1795224,362841
http://www.wikidata.org/entity/Q1795227,1840788
http://www.wikidata.org/entity/Q1795232,302629
http://www.wikidata.org/entity/Q1795244,2709162
http://www.wikidata.org/entity/Q1795248,334601
http://www.wikidata.org/entity/Q1795253,362415
http://www.wikidata.org/entity/Q1795259,362147
http://www.wikidata.org/entity/Q1795278,362290
http://www.wikidata.org/entity/Q1795290,362541
http://www.wikidata.org/entity/Q1795313,362446
http://www.wikidata.org/entity/Q1795321,362447
http://www.wikidata.org/entity/Q1795342,363253
http://www.wikidata.org/entity/Q1795353,363257
http://www.wikidata.org/entity/Q1795362,362474
http://www.wikidata.org/entity/Q1795371,362335
http://www.wikidata.org/entity/Q1795377,362527
http://www.wikidata.org/entity/Q1795391,362301
http://www.wikidata.org/entity/Q1795422,298209
http://www.wikidata.org/entity/Q1795515,298248
http://www.wikidata.org/entity/Q1795526,298396
http://www.wikidata.org/entity/Q1795537,298469
http://www.wikidata.org/entity/Q1795548,303771
http://www.wikidata.org/entity/Q1795562,297998
http://www.wikidata.org/entity/Q1795566,303786
http://www.wikidata.org/entity/Q1795573,303765
http://www.wikidata.org/entity/Q1795581,303813
http://www.wikidata.org/entity/Q1795587,362248
http://www.wikidata.org/entity/Q1795593,362343
http://www.wikidata.org/entity/Q1795604,298483
http://www.wikidata.org/entity/Q1795613,298142
http://www.wikidata.org/entity/Q1795617,298350
http://www.wikidata.org/entity/Q1795628,303817
http://www.wikidata.org/entity/Q1795634,298517
http://www.wikidata.org/entity/Q1795659,297897
http://www.wikidata.org/entity/Q1795673,298497
http://www.wikidata.org/entity/Q1795680,298090
http://www.wikidata.org/entity/Q1795718,298247
http://www.wikidata.org/entity/Q1795726,297928
http://www.wikidata.org/entity/Q1795742,362246
http://www.wikidata.org/entity/Q1795750,298370
http://www.wikidata.org/entity/Q1795758,298493
http://www.wikidata.org/entity/Q1795769,362247
http://www.wikidata.org/entity/Q1795776,362551
http://www.wikidata.org/entity/Q1795805,298314
http://www.wikidata.org/entity/Q1795824,298245
http://www.wikidata.org/entity/Q1795838,298005
http://www.wikidata.org/entity/Q1795852,298521
http://www.wikidata.org/entity/Q1795888,303850
http://www.wikidata.org/entity/Q1795898,303776
http://www.wikidata.org/entity/Q1795908,303799
http://www.wikidata.org/entity/Q1795925,303787
http://www.wikidata.org/entity/Q1795935,303848
http://www.wikidata.org/entity/Q1795950,303846
http://www.wikidata.org/entity/Q1795960,303770
http://www.wikidata.org/entity/Q1795976,303789
http://www.wikidata.org/entity/Q1795979,303811
http://www.wikidata.org/entity/Q1796020,303847
http://www.wikidata.org/entity/Q1796131,303792
http://www.wikidata.org/entity/Q1796277,362213
http://www.wikidata.org/entity/Q1796340,298032
http://www.wikidata.org/entity/Q1796352,362217
http://www.wikidata.org/entity/Q1796388,298208
http://www.wikidata.org/entity/Q1796395,362860
http://www.wikidata.org/entity/Q1796404,298343
http://www.wikidata.org/entity/Q1796414,362520
http://www.wikidata.org/entity/Q1796418,298404
http://www.wikidata.org/entity/Q1796426,303844
http://www.wikidata.org/entity/Q1796433,362457
http://www.wikidata.org/entity/Q1796441,302599
http://www.wikidata.org/entity/Q1796446,315399
http://www.wikidata.org/entity/Q1796449,332882
http://www.wikidata.org/entity/Q1796453,362284
http://www.wikidata.org/entity/Q1796462,303577
http://www.wikidata.org/entity/Q1796467,303591
http://www.wikidata.org/entity/Q1796657,334012
http://www.wikidata.org/entity/Q1796706,302500
http://www.wikidata.org/entity/Q1796727,334028
http://www.wikidata.org/entity/Q1796797,296526
http://www.wikidata.org/entity/Q1796806,296726
http://www.wikidata.org/entity/Q1796811,296613
http://www.wikidata.org/entity/Q1796818,296524
http://www.wikidata.org/entity/Q1796824,296574
http://www.wikidata.org/entity/Q1797006,301161
http://www.wikidata.org/entity/Q1797061,334619
http://www.wikidata.org/entity/Q1797146,333980
http://www.wikidata.org/entity/Q1797483,1830502
http://www.wikidata.org/entity/Q1797503,298249
http://www.wikidata.org/entity/Q1797985,302579
http://www.wikidata.org/entity/Q1798051,314952
http://www.wikidata.org/entity/Q1798084,298174
http://www.wikidata.org/entity/Q1798698,336866
http://www.wikidata.org/entity/Q1798710,336809
http://www.wikidata.org/entity/Q1798712,2697039
http://www.wikidata.org/entity/Q1798722,2219090
http://www.wikidata.org/entity/Q1798727,334457
http://www.wikidata.org/entity/Q1798731,2219091
http://www.wikidata.org/entity/Q1798735,1837825
http://www.wikidata.org/entity/Q1798797,297946
http://www.wikidata.org/entity/Q1798802,298192
http://www.wikidata.org/entity/Q1798829,362191
http://www.wikidata.org/entity/Q1798833,362262
http://www.wikidata.org/entity/Q1798839,362517
http://www.wikidata.org/entity/Q1798847,298131
http://www.wikidata.org/entity/Q1799281,296737
http://www.wikidata.org/entity/Q1799285,296565
http://www.wikidata.org/entity/Q1799304,296668
http://www.wikidata.org/entity/Q1799312,296589
http://www.wikidata.org/entity/Q1799318,296727
http://www.wikidata.org/entity/Q1799325,296664
http://www.wikidata.org/entity/Q1799339,296716
http://www.wikidata.org/entity/Q1799343,296616
http://www.wikidata.org/entity/Q1799348,296709
http://www.wikidata.org/entity/Q1799357,296610
http://www.wikidata.org/entity/Q1799361,296540
http://www.wikidata.org/entity/Q1799364,296595
http://www.wikidata.org/entity/Q1799367,296632
http://www.wikidata.org/entity/Q1799373,296786
http://www.wikidata.org/entity/Q1799377,296785
http://www.wikidata.org/entity/Q1799384,296644
http://www.wikidata.org/entity/Q1799392,296585
http://www.wikidata.org/entity/Q1799399,296578
http://www.wikidata.org/entity/Q1799400,296682
http://www.wikidata.org/entity/Q1799402,296751
http://www.wikidata.org/entity/Q1799404,296773
http://www.wikidata.org/entity/Q1799409,296655
http://www.wikidata.org/entity/Q1799417,296605
http://www.wikidata.org/entity/Q1799425,296628
http://www.wikidata.org/entity/Q1799427,296706
http://www.wikidata.org/entity/Q1799434,296620
http://www.wikidata.org/entity/Q1800625,297970
http://www.wikidata.org/entity/Q1800634,362438
http://www.wikidata.org/entity/Q1800635,297958
http://www.wikidata.org/entity/Q1800637,362492
http://www.wikidata.org/entity/Q1800651,362142
http://www.wikidata.org/entity/Q1800687,303870
http://www.wikidata.org/entity/Q1800695,298182
http://www.wikidata.org/entity/Q1800698,2217377
http://www.wikidata.org/entity/Q1800701,298125
http://www.wikidata.org/entity/Q1800704,331475
http://www.wikidata.org/entity/Q1800707,297994
http://www.wikidata.org/entity/Q1800737,326268
http://www.wikidata.org/entity/Q1800748,298441
http://www.wikidata.org/entity/Q1800752,298534
http://www.wikidata.org/entity/Q1800756,2220791
http://www.wikidata.org/entity/Q1800762,331478
http://www.wikidata.org/entity/Q1800770,297941
http://www.wikidata.org/entity/Q1800776,326254
http://www.wikidata.org/entity/Q1800779,298161
http://www.wikidata.org/entity/Q1800788,301341
http://www.wikidata.org/entity/Q1800793,326252
http://www.wikidata.org/entity/Q1800798,301474
http://www.wikidata.org/entity/Q1800867,303791
http://www.wikidata.org/entity/Q1800877,303800
http://www.wikidata.org/entity/Q1800881,336842
http://www.wikidata.org/entity/Q1800896,336841
http://www.wikidata.org/entity/Q1800924,336750
http://www.wikidata.org/entity/Q1800932,336761
http://www.wikidata.org/entity/Q1800939,336785
http://www.wikidata.org/entity/Q1800947,336804
http://www.wikidata.org/entity/Q1800952,336762
http://www.wikidata.org/entity/Q1800961,336786
http://www.wikidata.org/entity/Q1800970,336867
http://www.wikidata.org/entity/Q1801038,336834
http://www.wikidata.org/entity/Q1801042,336760
http://www.wikidata.org/entity/Q1801050,336774
http://www.wikidata.org/entity/Q1801056,336763
http://www.wikidata.org/entity/Q1801064,336781
http://www.wikidata.org/entity/Q1801070,336795
http://www.wikidata.org/entity/Q1801075,336742
http://www.wikidata.org/entity/Q1801080,336767
http://www.wikidata.org/entity/Q1801085,336823
http://www.wikidata.org/entity/Q1801094,336837
http://www.wikidata.org/entity/Q1801100,336872
http://www.wikidata.org/entity/Q1801108,336832
http://www.wikidata.org/entity/Q1801132,336779
http://www.wikidata.org/entity/Q1801137,336835
http://www.wikidata.org/entity/Q1801142,336790
http://www.wikidata.org/entity/Q1801150,336871
http://www.wikidata.org/entity/Q1801156,336749
http://www.wikidata.org/entity/Q1801161,336778
http://www.wikidata.org/entity/Q1801168,336765
http://www.wikidata.org/entity/Q1801175,336814
http://www.wikidata.org/entity/Q1801179,336791
http://www.wikidata.org/entity/Q1801186,336777
http://www.wikidata.org/entity/Q1801192,336758
http://www.wikidata.org/entity/Q1801197,336829
http://www.wikidata.org/entity/Q1801199,336836
http://www.wikidata.org/entity/Q1801204,336744
http://www.wikidata.org/entity/Q1801208,336870
http://www.wikidata.org/entity/Q1801212,336812
http://www.wikidata.org/entity/Q1801219,336756
http://www.wikidata.org/entity/Q1801233,336782
http://www.wikidata.org/entity/Q1801241,336853
http://www.wikidata.org/entity/Q1801246,336772
http://www.wikidata.org/entity/Q1801252,336739
http://www.wikidata.org/entity/Q1801517,336861
http://www.wikidata.org/entity/Q1801526,336801
http://www.wikidata.org/entity/Q1801535,336737
http://www.wikidata.org/entity/Q1801542,336764
http://www.wikidata.org/entity/Q1801567,336838
http://www.wikidata.org/entity/Q1801570,336839
http://www.wikidata.org/entity/Q1801572,336852
http://www.wikidata.org/entity/Q1801577,336766
http://www.wikidata.org/entity/Q1801581,336745
http://www.wikidata.org/entity/Q1801587,336851
http://www.wikidata.org/entity/Q1801591,336787
http://www.wikidata.org/entity/Q1801598,336799
http://www.wikidata.org/entity/Q1801604,336796
