osm_type,osm_id,wd_member_ids
w,432953092,
w,432953091,
w,432953090,
w,432953089,
w,432953088,
w,432953087,
w,432953086,
w,432931810,
w,432917052,
w,432917051,
w,432917042,
w,432886830,
w,432870161,
w,432812015,
w,432812013,
w,432811954,
w,432806844,
w,432806840,
w,432806838,
w,432806837,
w,432806835,
w,432806834,
w,432806833,
w,432806832,
w,432804379,
w,432804378,
w,432804377,
w,432804365,
w,432804364,
w,432804363,
w,432804361,
w,432804359,
w,432797228,
w,432755477,
w,432719009,
w,432715080,
w,432708418,
w,432708417,
w,432708416,
w,432708415,
w,432708414,
w,432708413,
w,432708412,
w,432648180,
w,432646701,
w,432613991,
w,432613990,
w,432613982,
w,432564674,
w,432564673,
w,432560817,
w,432560815,
w,432560814,
w,432560813,
w,432560812,
w,432560811,
w,432560810,
w,432448900,
w,432401779,
w,432387047,
w,432387046,
w,432302650,
w,432302649,
w,432302648,
w,432302646,
w,432302643,
w,432302642,
w,432302303,
w,432302300,
w,432302299,
w,432302297,
w,432302296,
w,432301409,
w,432301408,
w,432301407,
w,432299511,
w,432299510,
w,432299509,
w,432299508,
w,432299505,
w,432299503,
w,432299502,
w,432299501,
w,432299500,
w,432299498,
w,432299495,
w,432299494,
w,432297466,
w,432297462,
w,432297460,
w,432277998,
w,432277997,
w,432260175,
w,432242865,
w,432242862,
w,432242861,
w,432242858,
w,432242800,
w,432145062,
w,432145061,
w,432145060,
w,432082465,
w,432082464,
w,432045547,
w,432042780,
w,432042779,
w,432042777,
w,432042776,
w,432042774,
w,432042772,
w,432042771,
w,432042770,
w,432042768,
w,432042017,
w,432042016,
w,432041018,
w,432041017,
w,432041016,
w,432041015,
w,432041014,
w,432041012,
w,432041011,
w,432035474,
w,432035473,
w,432035472,
w,432035470,
w,432028478,
w,431975334,
w,431949741,
w,431941810,
w,431941809,
w,431941808,
w,431941807,
w,431825468,
w,431822111,
w,431811956,
w,431807386,
w,431807385,
w,431807384,
w,431807383,
w,431807382,
w,431807381,
w,431807380,
w,431807379,
w,431807378,
w,431807377,
w,431807376,
w,431807375,
w,431807374,
w,431807372,
w,431807371,
w,431807370,
w,431807369,
w,431807368,
w,431807367,
w,431807365,
w,431807364,
w,431807363,
w,431804292,
w,431802716,
w,431802715,
w,431802714,
w,431802713,
w,431802712,
w,431802711,
w,431802709,
w,431802708,
w,431802707,
w,431802706,
w,431802705,
w,431801433,
w,431790367,
w,431790366,
w,431693387,
w,431693386,
w,431693385,
w,431693384,
w,431693378,
w,431693377,
w,431693376,
w,431693375,
w,431693374,
w,431693372,
w,431693371,
w,431693370,
w,431693369,
w,431693367,
w,431693365,
w,431693361,
w,431693360,
w,431693359,
w,431693354,
w,431693353,
w,431686397,
w,431686395,
w,431686391,
w,431686382,
w,431686380,
w,431686379,
w,431686378,
w,431686374,
w,431686373,
w,431686372,
w,431686371,
w,431683881,
w,431672142,
w,431672124,
w,431672120,
w,431672117,
w,431672116,
w,431672112,
w,431665324,
w,431665320,
w,431665319,
w,431665318,
w,431665316,
w,431665315,
w,431665314,
w,431665312,
w,431665310,
w,431665308,
w,431665307,
w,431665306,
w,431665305,
w,431665303,
w,431665300,
w,431665299,
w,431665298,
w,431665296,
w,431665294,
w,431665291,
w,431665288,
w,431665285,
w,431665283,
w,431665280,
w,431665274,
w,431665271,
w,431665267,
w,431665266,
w,431665265,
w,431590342,
w,431587434,
w,431587433,
w,431587432,
w,431587428,
w,431587426,
w,431587425,
w,431587424,
w,431587423,
w,431587422,
w,431587421,
w,431587417,
w,431587416,
w,431587414,
w,431587410,
w,431587408,
w,431587407,
w,431587152,
w,431587151,
w,431587150,
w,431587149,
w,431586866,
w,431586513,
w,431586509,
w,431586506,
w,431586504,
w,431586503,
w,431586502,
w,431586106,
w,431586105,
w,431586103,
w,431579831,
w,431579830,
w,431579829,
w,431579828,
w,431579827,
w,431579826,
w,431579825,
w,431579824,
w,431579823,
w,431579822,
w,431579821,
w,431579820,
w,431579819,
w,431579818,
w,431578575,
w,431578574,
w,431578572,
w,431578571,
w,431578570,
w,431578568,
w,431578567,
w,431578566,
w,431539167,
w,431537694,
w,431537689,
w,431537684,
w,431531011,
w,431531010,
w,431531008,
w,431523879,
w,431523878,
w,431466893,
w,431466072,
w,431466071,
w,431466070,
w,431466069,
w,431466068,
w,431466067,
w,431466065,
w,431466064,
w,431466063,
w,431466062,
w,431466061,
w,431464787,
w,431462875,
w,431462874,
w,431462873,
w,431462872,
w,431462871,
w,431462870,
w,431461314,
w,431461313,
w,431461312,
w,431461311,
w,431461310,
w,431461309,
w,431461308,
w,431461307,
w,431461306,
w,431460385,
w,431458499,
w,431458498,
w,431458497,
w,431458496,
w,431458495,
w,431457862,
w,431457861,
w,431457860,
w,431457859,
w,431457857,
w,431457856,
w,431457855,
w,431457853,
w,431457852,
w,431454923,
w,431454922,
w,431454921,
w,431454920,
w,431454919,
w,431454918,
w,431454917,
w,431454916,
w,431454915,
w,431454914,
w,431447410,
w,500493043,
w,500493045,
w,500493047,
w,500493049,
w,500493050,
w,500493052,
w,500493053,
w,500493057,
w,500493058,
w,500493061,
w,500493065,
w,500493066,
w,500493068,
w,500493069,
w,500493071,
w,500493072,
w,500493073,
w,500493078,
w,500493083,
w,500493089,
w,500493092,
w,500493096,
w,500493099,
w,500493101,
w,500493106,
w,500493108,
w,500493110,
w,500493112,
w,500493114,
w,500493116,
w,500493118,
w,500493120,
w,500493123,
w,500493125,
w,500493127,
w,500493130,
w,500493132,
w,500493143,
w,500493154,
w,500493156,
w,500493165,
w,500493171,
w,500493179,
w,500493182,
w,500493187,
w,500493192,
w,500493196,
w,500493200,
w,500493202,
w,500493207,
w,500493208,
w,500493214,
w,500493215,
w,500493222,
w,500493223,
w,500493224,
w,500493226,
w,500493227,
w,500493229,
w,500493230,
w,500493232,
w,500493233,
w,500493234,
w,500493235,
w,500493236,
w,500493238,
w,500493244,
w,500493245,
w,500493247,
w,500493248,
w,500493249,
w,500493250,
w,500493252,
w,500493253,
w,500493254,
w,500493255,
w,500493257,
w,500493258,
w,500493260,
w,500493262,
w,500493266,
w,500493268,
w,500493271,
w,500493272,
w,500493273,
w,500493274,
w,500493277,
w,500493280,
w,500493282,
w,500493290,
w,500493291,
w,500493292,
w,500493295,
w,500493298,
w,500493301,
w,500493303,
w,500493307,
w,500493308,
w,500493310,
w,500493311,
w,500493313,
w,500493315,
w,500493316,
w,500493324,
w,500493325,
w,500493330,
w,500493331,
w,500493332,
w,500493333,
w,500493338,
w,500493340,
w,500493342,
w,500493343,
w,500493348,
w,500493361,
w,500493365,
w,500493367,
w,500493369,
w,500493377,
w,500493381,
w,500493383,
w,500493384,
w,500493385,
w,500493386,
w,500493388,
w,500493395,
w,500493397,
w,500493413,
w,500493444,
w,500493447,
w,500493451,
w,500493453,
w,500493455,
w,500493456,
w,500493457,
w,500493458,
w,500493460,
w,500493462,
w,500493466,
w,500493468,
w,500493471,
w,500493474,
w,500493477,
w,500493489,
w,500493502,
w,500545947,
w,500545948,
w,500545949,
w,500545950,
w,500545952,
w,500548912,
w,500548917,
w,500702028,
w,500721087,
w,500721089,
w,500723031,
w,500725941,
w,500725953,
w,500726021,
w,500737283,
w,500737284,
w,500739046,
w,500749188,
w,500762527,
w,500762528,
w,500762529,
w,500762530,
w,500786530,
w,500786531,
w,500786532,
w,500836313,
w,501059795,
w,501059798,
w,501059801,
w,501059807,
w,501059810,
w,501059811,
w,501059814,
w,501059819,
w,501059820,
w,501059826,
w,501059831,
w,501059832,
w,501059834,
w,501059835,
w,501059836,
w,501059837,
w,501059839,
w,501059840,
w,501059843,
w,501059845,
w,501059847,
w,501059848,
w,501059854,
w,501061344,
w,501072958,
w,501072981,
w,501073007,
w,501083752,
w,501083754,
w,501083755,
w,501083757,
w,501083758,
w,501083760,
w,501083761,
w,501083763,
w,501083765,
w,501083767,
w,501083776,
w,501085584,
w,501085585,
w,501085586,
w,501085587,
w,501085588,
w,501085597,
w,501085598,
w,501085599,
w,501085601,
w,501088605,
w,501088616,
w,501088620,
w,501088625,
w,501088628,
w,501088632,
w,501088633,
w,501088634,
w,501091169,
w,501091170,
w,501091173,
w,501091176,
w,501091178,
w,501093612,
w,501093615,
w,501093618,
w,501093627,
w,501093630,
w,501098404,
w,501098406,
w,501098407,
w,501098416,
w,501098425,
w,501098427,
w,501098431,
w,501098432,
w,501098434,
w,501100158,
w,501188221,
w,501188222,
w,501188223,
w,501188224,
w,501221987,
w,501221991,
w,501238892,
w,501238894,
w,501238895,
w,501238897,
w,501245004,
w,501245005,
w,501245007,
w,501245008,
w,501245009,
w,501245013,
w,501245014,
w,501245022,
w,501245024,
w,501245025,
w,501245027,
w,501245028,
w,501245031,
w,501245032,
w,501245033,
w,501245034,
w,501245035,
w,501245036,
w,501245037,
w,501245038,
w,501245039,
w,501245040,
w,501245041,
w,501245042,
w,501245043,
w,501245044,
w,501245045,
w,501245046,
w,501245047,
w,501245048,
w,501245049,
w,501245051,
w,501245052,
w,501245053,
w,501245055,
w,501245056,
w,501245057,
w,501245058,
w,501245059,
w,501245060,
w,501245061,
w,501245064,
w,501245065,
w,501245066,
w,501245067,
w,501245068,
w,501245070,
w,501245072,
w,501245075,
w,501245076,
w,501245077,
w,501245078,
w,501245079,
w,501245080,
w,501245081,
w,501245083,
w,501245100,
w,501284914,
w,501284915,
w,501285725,
w,501285726,
w,501285729,
w,501285730,
w,501457154,
w,501457174,
w,501457206,
w,501457210,
w,501457241,
w,501457244,
w,501457245,
w,501457247,
w,501457248,
w,501457249,
w,501457250,
w,501457252,
w,501457254,
w,501457261,
w,501466391,
w,501466401,
w,501466404,
w,501472783,
w,501472785,
w,501472787,
w,501472789,
w,501472794,
w,501472795,
w,501472803,
w,501472805,
w,501474507,
w,501480901,
w,501480910,
w,501480911,
w,501480912,
w,501482892,
w,501482896,
w,501482899,
w,501679482,
w,501679484,
w,501686223,
w,501687841,
w,501698893,
w,501698898,
w,501698900,
w,502106531,
w,502155334,
w,502155344,
w,502155345,
w,502181145,
w,502183732,
w,502183735,
w,502183746,
w,502183753,
w,502192531,
w,502281409,
w,502281410,
w,502281411,
w,502461913,
w,502461914,
w,502461915,
w,502461916,
w,502461917,
w,502461928,
w,502461931,
w,502461932,
w,502461934,
w,502461935,
w,502461936,
w,502461937,
w,502461952,
w,502467847,
w,502467856,
w,502478543,
w,502497985,
w,502497991,
w,502498014,
w,502498017,
w,502498021,
w,502501790,
w,502501792,
w,502504174,
w,502714165,
w,502714170,
w,502714174,
w,502718657,
w,502718670,
w,502718671,
w,502718673,
w,502718675,
w,502720219,
w,502720224,
w,502722751,
w,502722752,
w,502727918,
w,502727920,
w,502727922,
w,502727926,
w,502727930,
w,502730088,
w,502730092,
w,502730093,
w,502738108,
w,502738111,
w,502794074,
w,502823590,
w,502823592,
w,502823594,
w,502989188,
w,502989937,
w,502990392,
w,502990393,
w,502990451,
w,502990457,
w,502990458,
w,502990459,
w,502990461,
w,502990465,
w,502990489,
w,502990512,
w,502990515,
w,502990527,
w,503001869,
w,503001874,
w,503001875,
w,503001888,
w,503001906,
w,503001909,
w,503001910,
w,503001923,
w,503001924,
w,503001926,
w,503001929,
w,503001933,
w,503069282,
w,503090626,
w,503096940,
w,503096941,
w,503096943,
w,503096952,
w,503096955,
w,503096956,
w,503096964,
w,503096965,
w,503096967,
w,503096969,
w,503096972,
w,503096974,
w,503096976,
w,503096978,
w,503096979,
w,503096981,
w,503096982,
w,503096983,
w,503096984,
w,503096985,
w,503096988,
w,503096989,
w,503096995,
w,503134853,
w,503134860,
w,503134879,
w,503134880,
w,503134883,
w,503212601,
w,503212604,
w,503224898,
w,503224899,
w,503224900,
w,503224902,
w,503224903,
w,503224904,
w,503224905,
w,503224906,
w,503227515,
w,503227516,
w,503291952,
w,503291953,
w,503291956,
w,503291957,
w,503291959,
w,503291961,
w,503291962,
w,503291965,
w,503292021,
w,503292026,
w,503292027,
w,503292037,
w,503292040,
w,503292049,
w,503292051,
w,503292053,
w,503292055,
w,503292056,
w,503292058,
w,503292061,
w,503408385,
w,503416545,
w,503438649,
w,503438650,
w,503438651,
w,503438655,
w,503473805,
w,503473806,
w,503559590,
w,503632616,
w,503632618,
w,503632619,
w,503632620,
w,503632621,
w,503632622,
w,503632623,
w,503632624,
w,503632625,
w,503660139,
w,503660140,
w,503660144,
w,503685775,
w,503685776,
w,503685777,
w,503685778,
w,503895297,
w,503895303,
w,504023157,
w,504023163,
w,504023165,
w,504023166,
w,504033180,
w,504033181,
w,504033185,
w,504083038,
w,504083048,
w,504084592,
w,504114514,
w,504116452,
w,504116453,
w,504116534,
w,504116537,
w,504116541,
w,504116544,
w,504116547,
w,504116550,
w,504117083,
w,504117084,
w,504117085,
w,504117086,
w,504117087,
w,504117088,
w,504117089,
w,504117090,
w,504117091,
w,504117092,
w,504117093,
w,504117094,
w,504117095,
w,504117096,
w,504117097,
w,504117098,
w,504117099,
w,504117100,
w,504117102,
w,504117103,
w,504117209,
w,504117210,
w,504221090,
w,504221092,
w,504221093,
w,504221095,
w,504221097,
w,504221099,
w,504221101,
w,504221103,
w,504221105,
w,504221109,
w,504221111,
w,504221114,
w,504221117,
w,504221119,
w,504221618,
w,504221619,
w,504222136,
w,504222137,
w,504222143,
w,504222146,
w,504222148,
w,504222150,
w,504222152,
w,504222153,
w,504222154,
w,504222155,
w,504222156,
w,504222157,
w,504222158,
w,504222159,
w,504222160,
w,504250348,
w,504257882,
w,504260046,
w,504284043,
w,504320774,
w,504320777,
w,504320782,
w,504320783,
w,504320784,
w,504320785,
w,504320786,
w,504320787,
w,504320788,
w,504320789,
w,504320790,
w,504320791,
w,504320792,
w,504320793,
w,504320794,
w,504320795,
w,504320802,
w,504320806,
w,504320832,
w,504320843,
w,504320849,
w,504320876,
w,504320887,
w,504320924,
w,504320994,
w,504321022,
w,504321026,
w,504321027,
w,504321029,
w,504322128,
w,504387076,
w,504387077,
w,504479554,
w,504479557,
w,504571253,
w,504641666,
w,504835015,
w,505032864,
w,505099518,
w,505099519,
w,505099521,
w,505099522,
w,505099523,
w,505099527,
w,505099529,
w,505099530,
w,505099531,
w,505099532,
w,505099533,
w,505099534,
w,505099536,
w,505099544,
w,505099545,
w,505099546,
w,505099547,
w,505099548,
w,505103787,
w,505103788,
w,505103798,
w,505103801,
w,505106242,
w,505106243,
w,505106245,
w,505106248,
w,505106259,
w,505106261,
w,505106262,
w,505106263,
w,505106264,
w,505106266,
w,505106268,
w,505106286,
w,505109009,
w,505109025,
w,505112758,
w,505142760,
w,505164078,
w,505164079,
w,505164080,
w,505164081,
w,505213876,
w,505213890,
w,505213897,
w,505213902,
w,505213904,
w,505213908,
w,505213909,
w,505213910,
w,505213911,
w,505213912,
w,505213913,
w,505213914,
w,505213915,
w,505213916,
w,505213917,
w,505213918,
w,505213920,
w,505213921,
w,505213922,
w,505213923,
w,505213924,
w,505402325,
w,505402327,
w,505402329,
w,505402330,
w,505415972,
w,505415973,
w,505415974,
w,505415975,
w,505415976,
w,505415977,
w,505415978,
w,505415981,
w,505415982,
w,505415986,
w,505415989,
w,505415991,
w,505415992,
w,505415993,
w,505415994,
w,505415995,
w,505415996,
w,505415997,
w,505415998,
w,505415999,
w,505416000,
w,505416001,
w,505416002,
w,505416003,
w,505416009,
w,505416010,
w,505416014,
w,505416015,
w,505416019,
w,505424841,
w,505455982,
w,505465246,
w,505465251,
w,505465253,
w,505582535,
w,505586558,
w,505616523,
w,505837111,
w,505865880,
w,505865881,
w,505865882,
w,505865883,
w,505865884,
w,505865886,
w,505865887,
w,505865889,
w,505865893,
w,505865894,
w,505865897,
w,505885699,
w,505885700,
w,505911624,
w,505911651,
w,505911653,
w,505911658,
w,505911659,
w,505911661,
w,505911666,
w,505911669,
w,505911670,
w,505911671,
w,505911672,
w,505911673,
w,505911674,
w,505911675,
w,505911676,
w,505911677,
w,505911678,
w,505911680,
w,505911682,
w,505911684,
w,505911685,
w,505911686,
w,505911687,
w,505911688,
w,505911689,
w,505911690,
w,505911691,
w,505911692,
w,505911693,
w,505911694,
w,505911695,
w,505911696,
w,505911697,
w,505916561,
w,505916563,
w,505916567,
w,505916568,
w,505916570,
w,505916571,
w,505916582,
w,505916583,
w,505916586,
w,505916588,
w,505916592,
w,505918815,
w,505918816,
w,505918818,
w,505918819,
w,505918820,
w,505918821,
w,505975773,
w,505975774,
w,506056153,
w,506076287,
w,506076292,
w,506076296,
w,506105566,
w,506105757,
w,506105758,
w,506117112,
w,506143060,
w,506143062,
w,506143063,
w,506143064,
w,506143065,
w,506143067,
w,506143069,
w,506143071,
w,506143072,
w,506143073,
w,506143074,
w,506143075,
w,506235789,
w,506241889,
w,506256649,
w,506256653,
w,506256658,
w,506256663,
w,506272481,
w,506272482,
w,506272483,
w,506272484,
w,506272485,
w,506284201,
w,506516683,
w,506521785,
w,506526345,
w,506545614,
w,506545615,
w,506562547,
w,506562548,
w,506562549,
w,506581348,
w,506581349,
w,506821444,
w,506821449,
w,506821472,
w,506852031,
w,506858485,
w,506858489,
w,506858493,
w,506858495,
w,506858496,
w,506858497,
w,506858500,
w,506858502,
w,506858507,
w,506858509,
w,506858510,
w,506858511,
w,506858512,
w,506858513,
w,506858514,
w,506858516,
w,506858517,
w,506858518,
w,506858519,
w,506858520,
w,506858521,
w,506858522,
w,506858523,
w,506858524,
w,506858525,
w,506858527,
w,506858528,
w,506858529,
w,506858530,
w,506858538,
w,506858539,
w,506858541,
w,506858542,
w,506858543,
w,506858544,
w,506858545,
w,506858547,
w,506858550,
w,506858551,
w,506858552,
w,506858553,
w,506858554,
w,506858555,
w,506858557,
w,506858558,
w,506859246,
w,506866151,
w,506866156,
w,506866157,
w,506866161,
w,506866163,
w,506866175,
w,506866182,
w,506866217,
w,506870640,
w,506870661,
w,506870664,
w,506870665,
w,507023021,
w,507023032,
w,507050153,
w,507050154,
w,507050155,
w,507050158,
w,507050160,
w,507050167,
w,507050168,
w,508025443,
w,507050169,
w,507050170,
w,507050171,
w,507050172,
w,507054589,
w,507054614,
w,507054617,
w,507054619,
w,507054620,
w,507054622,
w,507054625,
w,507054627,
w,507054634,
w,507060481,
w,507060487,
w,507060490,
w,507064794,
w,507065393,
w,507073856,
w,507073862,
w,507073863,
w,507073864,
w,507073865,
w,507073866,
w,507073867,
w,507073868,
w,507073872,
w,507073873,
w,507110823,
w,507110825,
w,507110827,
w,507110828,
w,507110830,
w,507110831,
w,507110834,
w,507110835,
w,507110836,
w,507110839,
w,507110840,
w,507115088,
w,507115092,
w,507115093,
w,507115101,
w,507115103,
w,507117809,
w,507124807,
w,507124808,
w,507124813,
w,507124814,
w,507124827,
w,507124828,
w,507124829,
w,507124851,
w,507124853,
w,507124854,
w,507124855,
w,507124856,
w,507124858,
w,507128696,
w,507128697,
w,507128698,
w,507128699,
w,507128701,
w,507128702,
w,507128740,
w,507128741,
w,507128743,
w,507128747,
w,507128753,
w,507128755,
w,507128756,
w,507128757,
w,507128758,
w,507128759,
w,507301927,
w,507302773,
w,507302774,
w,507302775,
w,507302776,
w,507302777,
w,507302778,
w,507303488,
w,507321224,
w,507321226,
w,507321228,
w,507321231,
w,507321232,
w,507388063,
w,507394619,
w,507397508,
w,507397509,
w,507399765,
w,507399767,
w,507399768,
w,507633106,
w,507636310,
w,507647486,
w,507647490,
w,507647494,
w,507647496,
w,507647530,
w,507647531,
w,507647532,
w,507647533,
w,507647534,
w,507647535,
w,507865998,
w,507865999,
w,507866576,
w,507866577,
w,507972148,
w,507972155,
w,507984793,
w,507984794,
w,507984801,
w,507984802,
w,507984803,
w,507984804,
w,507998136,
w,507998137,
w,507999200,
w,507999203,
w,508006744,
w,508006745,
w,508025436,
w,508025437,
w,508025445,
w,508025886,
w,508025891,
w,508025898,
w,508032931,
w,508032933,
w,508032934,
w,508032935,
w,508048198,
w,508048199,
w,508217087,
w,508217088,
w,508223483,
w,508227719,
w,508233130,
w,508233133,
w,508235782,
w,508235784,
w,508238553,
w,508238554,
w,508238555,
w,508245314,
w,508295278,
w,508295279,
w,508295285,
w,508295286,
w,508295296,
w,508296969,
w,508296970,
w,508296971,
w,508296972,
w,508296973,
w,508296974,
w,508296978,
w,508296979,
w,508311969,
w,508450180,
w,508450181,
w,508487912,
w,508490990,
w,508490991,
w,508490992,
w,508491012,
w,508491014,
w,508557374,
w,508566405,
w,508566408,
w,508566412,
w,508566414,
w,508574093,
w,508574123,
w,508574126,
w,508574156,
w,508574332,
w,508574363,
w,508578559,
w,508582584,
w,508585144,
w,508586903,
w,508699624,
w,508744088,
w,508771037,
w,508816363,
w,508853750,
w,509025297,
w,509038816,
w,509041448,
w,509042390,
w,509045005,
w,509069708,
w,509069711,
w,509069728,
w,509069746,
w,509069773,
w,509117311,
w,509128827,
w,509240117,
w,509265150,
w,509273125,
w,509274074,
w,509274635,
w,509308856,
w,509308857,
w,509308862,
w,509308866,
w,509340556,
w,509343262,
w,509344063,
w,509357056,
w,509357057,
w,509358745,
w,509361378,
w,509363611,
w,509413481,
w,509413482,
w,509440188,
w,509440191,
w,509440193,
w,509440196,
w,509448227,
w,509495503,
w,509495504,
w,509495505,
w,509495506,
w,509495507,
w,509495508,
w,509495509,
w,509499014,
w,509499015,
w,509523319,
w,509523320,
w,509524065,
w,509524069,
w,509527326,
w,509527327,
w,509530258,
w,509530259,
w,509639052,
w,509639054,
w,509641131,
w,509660755,
w,509660766,
w,509660772,
w,509660774,
w,509677357,
w,509677358,
w,509677359,
w,509677360,
w,509677362,
w,509677363,
w,509677364,
w,509677365,
w,509677366,
w,509677370,
w,509677371,
w,509677416,
w,509677421,
w,509677424,
w,509677426,
w,509699031,
w,509699043,
w,509699044,
w,509699056,
w,509699057,
w,509699079,
w,509712290,
w,509712304,
w,509712305,
w,509712327,
w,509712329,
w,509712330,
w,509712332,
w,509712333,
w,509712334,
w,509712336,
w,509718882,
w,509718883,
w,509718906,
w,509718907,
w,509718909,
w,509718911,
w,509880155,
w,509880169,
w,509880172,
w,509880208,
w,509880231,
w,509880243,
w,509880244,
w,509908983,
w,509908985,
w,509979181,
w,509979182,
w,509979185,
w,509979187,
w,509979189,
w,509979190,
w,509997557,
w,509997630,
w,509997631,
w,509997632,
w,509997633,
w,510034896,
w,510034898,
w,510034899,
w,510037866,
w,510037871,
w,510037878,
w,510037879,
w,510037883,
w,510037884,
w,510037885,
w,510037890,
w,510037893,
w,510037897,
w,510037926,
w,510037930,
w,510037949,
w,510037956,
w,510046684,
w,510046685,
w,510046686,
w,510046687,
w,510046688,
w,510046690,
w,510046691,
w,510046692,
w,510046694,
w,510046698,
w,510046699,
w,510052744,
w,510052750,
w,510052760,
w,510052763,
w,510052767,
w,510052770,
w,510052784,
w,510052785,
w,510052790,
w,510191779,
w,510191782,
w,510191783,
w,510202263,
w,510202264,
w,510224962,
w,510253301,
w,510286244,
w,510313244,
w,510313256,
w,510313272,
w,510313273,
w,510313285,
w,510313286,
w,510313287,
w,510313288,
w,510313289,
w,510313291,
w,510313292,
w,510313294,
w,510313295,
w,510313296,
w,510313297,
w,510313298,
w,510313299,
w,510313301,
w,510313302,
w,510313303,
w,510313304,
w,510313306,
w,510313307,
w,510313309,
w,510313311,
w,510313313,
w,510313314,
w,510313315,
w,510313316,
w,510313317,
w,510313318,
w,510313320,
w,510313321,
w,510313322,
w,510313323,
w,510313324,
w,510313325,
w,510313326,
w,510326918,
w,510326920,
w,510326923,
w,510326950,
w,510326951,
w,510326955,
w,510326976,
w,510326986,
w,510326987,
w,510326988,
w,510326989,
w,510326992,
w,510326993,
w,510326994,
w,510326996,
w,510326997,
w,510326998,
w,510326999,
w,510327003,
w,510327005,
w,510327006,
w,510327007,
w,510327008,
w,510327009,
w,510327012,
w,510327013,
w,510327014,
w,510327018,
w,510327019,
w,510327020,
w,510327021,
w,510327022,
w,510327023,
w,510327025,
w,510327026,
w,510327028,
w,510327029,
w,510327030,
w,510327034,
w,510327035,
w,510327036,
w,510327040,
w,510327041,
w,510590124,
w,510590125,
w,510590126,
w,510590127,
w,510590128,
w,510590129,
w,510824475,
w,510883132,
w,510883134,
w,510883135,
w,510883137,
w,510883164,
w,510883165,
w,510883167,
w,510914314,
w,511043274,
w,511043275,
w,511172717,
w,511172718,
w,511172726,
w,511172729,
w,511183806,
w,511183814,
w,511183816,
w,511183818,
w,511183820,
w,511183825,
w,511183826,
w,511183835,
w,511183838,
w,511183839,
w,511183840,
w,511183843,
w,511183844,
w,511183846,
w,511183848,
w,511183856,
w,511183860,
w,511183861,
w,511183871,
w,511183872,
w,511183873,
w,511191481,
w,511191482,
w,511191483,
w,511191485,
w,511191486,
w,511191490,
w,511191491,
w,511191492,
w,511191493,
w,511191494,
w,511191495,
w,511191496,
w,511191497,
w,511191498,
w,511191500,
w,511191501,
w,511191502,
w,511191504,
w,511191505,
w,511191506,
w,511191513,
w,511191514,
w,511191515,
w,511191519,
w,511191520,
w,511191521,
w,511191522,
w,511191524,
w,511191526,
w,511191527,
w,511191530,
w,511191531,
w,511191534,
w,511320758,
w,511352469,
w,511352476,
w,511352477,
w,511352486,
w,511352497,
w,511352498,
w,511352504,
w,511352521,
w,511352522,
w,511352525,
w,511381364,
w,511464160,
w,511484559,
w,511484560,
w,511490852,
w,511490853,
w,511490854,
w,511490855,
w,511490856,
w,511490857,
w,511857285,
w,511857286,
w,511860911,
w,511862580,
w,511862581,
w,511862582,
w,511862583,
w,511862592,
w,512063023,
w,512156336,
w,512320793,
w,512320794,
w,512320795,
w,512320804,
w,512320810,
w,512320813,
w,512320826,
w,512320866,
w,512320883,
w,512320885,
w,512356669,
w,512356670,
w,512372970,
w,512372971,
w,512372974,
w,512390454,
w,512390455,
w,512390457,
w,512390458,
w,512390459,
w,512390460,
w,512398129,
w,512398130,
w,512398131,
w,512398132,
w,512398133,
w,512398134,
w,512398893,
w,512398894,
w,512398895,
w,512398897,
w,512398898,
w,512398900,
w,512398901,
w,512398904,
w,512398906,
w,512398909,
w,512398912,
w,512398913,
w,512398914,
w,512398917,
w,512398918,
w,512398919,
w,512398922,
w,512398924,
w,512398934,
w,512398935,
w,512398936,
w,512398938,
w,512398940,
w,512398941,
w,512398942,
w,512398949,
w,512398950,
w,512398957,
w,512398959,
w,512398960,
w,512398963,
w,512398964,
w,512398965,
w,512398966,
w,512398967,
w,512398968,
w,512398969,
w,512398970,
w,512398972,
w,512398974,
w,512406952,
w,512406953,
w,512406956,
w,512413090,
w,512413091,
w,512413092,
w,512413093,
w,512413096,
w,512413098,
w,512413110,
w,512553016,
w,512553025,
w,512553030,
w,512553036,
w,512553038,
w,512554843,
w,512554844,
w,512559276,
w,512559277,
w,512559279,
w,512559280,
w,512559281,
w,512596104,
w,512612183,
w,512615705,
w,512615707,
w,512615708,
w,512702252,
w,512702253,
w,512702254,
w,512717882,
w,512728624,
w,512728625,
w,512863244,
w,512863252,
w,512863273,
w,512863274,
w,512863336,
w,512863339,
w,512863342,
w,512863357,
w,512871304,
w,512871308,
w,512871309,
w,512871312,
w,512871316,
w,512871334,
w,512871340,
w,512887941,
w,512887953,
w,512887962,
w,512887965,
w,512887967,
w,512887984,
w,512887996,
w,512888002,
w,512920317,
w,512920318,
w,512920319,
w,512920320,
w,512920321,
w,512920322,
w,512920330,
w,512920344,
w,512920363,
w,512920366,
w,512958500,
w,512958501,
w,512958502,
w,512958510,
w,512958511,
w,512958528,
w,512958529,
w,512958552,
w,512958553,
w,512958554,
w,512958555,
w,512958565,
w,512958566,
w,512958572,
w,512958576,
w,512958597,
w,512958598,
w,512958599,
w,512958601,
w,512958602,
w,512958603,
w,512958604,
w,512958605,
w,512958607,
w,512958608,
w,512958609,
w,512958612,
w,512958614,
w,512969141,
w,512969142,
w,512969144,
w,512969152,
w,512969187,
w,512969191,
